year_month,score_date,ticker,ticker_name,ticker_role,score_return,score_ma_pos,score_momentum,score_vol,score_rs,direction_date,hsi_direction,raw3_signal_date,raw3_signal,raw_signal_date,ret_1m,ret_3m,ma_gap,momentum,volatility,relative_strength,ret_6m,ret_12m,drawdown,shock_count,defensive_rs,event_balance_raw,event_intensity_raw,event_balance_13612w,event_intensity_13612w,event_balance_13612w_label,event_intensity_13612w_label
2021-01,2021-01-31,153130,KODEX 단기채권PLUS,현금성 방어자산,0.6405676866349834,3.600226125000677,4.871813059548891,4.40103159873916,1.212680631665769,2021-01-31,0.2945263820317895,2021-01-31,watch,2021-01-31,0.000634,0.001268,0.000659,0.001398,0.001793,-0.06368,0.002294,0.009438,0.0,0,0.0,0.0,0.4827586206896552,0.0626219581063587,0.6238294338595378,risk_accumulation,high_accumulated_intensity
2021-02,2021-02-28,069500,KODEX 200,위험자산,2.659637671058959,-0.4010992597191908,-2.405343589343739,0.1755890252552916,,2021-02-28,0.0005756769450264,2021-02-28,watch,2021-02-28,-0.030225,0.192962,0.029619,0.176248,0.272588,0.0,0.366008,0.413242,-0.056628,0,-0.027532,0.0689655172413793,0.4137931034482759,0.0036997216937008,0.544210447056643,mixed_or_neutral,high_accumulated_intensity
2021-02,2021-02-28,114260,KODEX 국고채3년,방어 채권,2.219752494098621,4.273318549085275,4.512843974525567,-1.888708449266312,-2.740699056126687,2021-02-28,0.1275301502463293,2021-02-28,watch,2021-02-28,0.000172,0.000861,-0.000248,0.000201,0.008505,0.030397,-0.00043,0.014495,-0.001461,0,-0.000757,0.0689655172413793,0.4137931034482759,0.0036997216937008,0.544210447056643,mixed_or_neutral,high_accumulated_intensity
2021-02,2021-02-28,153130,KODEX 단기채권PLUS,현금성 방어자산,0.9783017779404012,2.717120849206025,3.807678585147285,-1.346774348152868,-2.786818064818413,2021-02-28,0.0673901759864486,2021-02-28,watch,2021-02-28,0.000584,0.00156,0.000736,0.001544,0.001016,0.03081,0.002489,0.008641,-4.9e-05,0,0.0,0.0689655172413793,0.4137931034482759,0.0036997216937008,0.544210447056643,mixed_or_neutral,high_accumulated_intensity
2021-03,2021-03-31,069500,KODEX 200,위험자산,2.729823125148739,1.137503565001786,-1.592022277713594,-3.461147355625224,,2021-03-31,-0.0237168588637658,2021-03-31,watch,2021-03-31,0.000356,0.115831,-0.003003,0.162983,0.141737,0.0,0.372762,1.128722,-0.04577,0,-0.011109,0.2068965517241379,0.5517241379310345,0.1295298621790138,0.5275655728447189,risk_accumulation,high_accumulated_intensity
2021-03,2021-03-31,114260,KODEX 국고채3년,방어 채권,4.206677124147557,4.135286327215254,5.493546109646424,2.982502450376892,-2.069361303309006,2021-03-31,0.2949730141615424,2021-03-31,watch,2021-03-31,-0.001979,-0.002065,-0.001531,-0.00218,0.016677,-0.002335,-0.002494,0.014433,-0.003266,0,-0.002503,0.2068965517241379,0.5517241379310345,0.1295298621790138,0.5275655728447189,risk_accumulation,high_accumulated_intensity
2021-03,2021-03-31,153130,KODEX 단기채권PLUS,현금성 방어자산,1.597090795778693,2.473019156226309,3.100612462282398,-1.932162082287476,-2.164316769027234,2021-03-31,0.0614848712594537,2021-03-31,watch,2021-03-31,0.000389,0.001462,0.000638,0.001577,0.000885,3.4e-05,0.002879,0.006661,0.0,0,0.0,0.2068965517241379,0.5517241379310345,0.1295298621790138,0.5275655728447189,risk_accumulation,high_accumulated_intensity
2021-04,2021-04-30,069500,KODEX 200,위험자산,3.811504684138737,4.007192881848676,0.2118523491638596,-6.589302713586572,,2021-04-30,0.028824944031294,2021-04-30,watch,2021-04-30,0.009117,0.02111,0.007507,0.134691,0.105013,0.0,0.373845,0.732133,-0.026445,0,-0.002457,0.1034482758620689,0.3793103448275862,0.0317851278442411,0.4572562358276644,mixed_or_neutral,high_accumulated_intensity
2021-04,2021-04-30,114260,KODEX 국고채3년,방어 채권,-0.7151642434764504,2.589462267317165,3.696642227870861,0.9576696212976524,-3.141168900129126,2021-04-30,0.067748819457602,2021-04-30,watch,2021-04-30,0.000776,-0.001119,-0.000119,-0.000745,0.01052,-0.008341,-0.001892,0.00598,-0.002321,0,0.000597,0.1034482758620689,0.3793103448275862,0.0317851278442411,0.4572562358276644,mixed_or_neutral,high_accumulated_intensity
2021-04,2021-04-30,153130,KODEX 단기채권PLUS,현금성 방어자산,1.020918754733569,2.087429481484738,2.508106379222047,-3.250772649567097,-3.101368972137137,2021-04-30,-0.0147137401252776,2021-04-30,watch,2021-04-30,0.000487,0.001607,0.000624,0.001592,0.000685,-0.00863,0.002682,0.006165,0.0,0,0.0,0.1034482758620689,0.3793103448275862,0.0317851278442411,0.4572562358276644,mixed_or_neutral,high_accumulated_intensity
2021-05,2021-05-31,069500,KODEX 200,위험자산,2.864439600348265,4.365794045546346,2.904722685611781,-3.470505213679185,,2021-05-31,0.1332890223565441,2021-05-31,watch,2021-05-31,0.000585,0.041371,0.014732,0.094757,0.147733,0.0,0.242316,0.654218,-0.019828,0,0.003602,0.2758620689655172,0.4827586206896551,0.0553268433810305,0.4636894987880209,risk_accumulation,high_accumulated_intensity
2021-05,2021-05-31,114260,KODEX 국고채3년,방어 채권,4.59189287711013,5.376891022376365,4.372299696268184,2.073510743602527,-3.083788538003283,2021-05-31,0.2666161160270785,2021-05-31,watch,2021-05-31,-0.001723,-0.00241,-0.001308,-0.001894,0.011001,-0.002307,-0.001551,-0.001034,-0.003439,0,-0.002456,0.2758620689655172,0.4827586206896551,0.0553268433810305,0.4636894987880209,risk_accumulation,high_accumulated_intensity
2021-05,2021-05-31,153130,KODEX 단기채권PLUS,현금성 방어자산,1.303235801568732,2.689126796912396,2.45778300794836,0.2179739056570714,-3.203454172426321,2021-05-31,0.0692933067932047,2021-05-31,watch,2021-05-31,0.000389,0.001265,0.000541,0.001494,0.001015,-0.000196,0.002828,0.005425,-9.7e-05,0,0.0,0.2758620689655172,0.4827586206896551,0.0553268433810305,0.4636894987880209,risk_accumulation,high_accumulated_intensity
2021-06,2021-06-30,069500,KODEX 200,위험자산,1.257707440012763,3.706740282324231,3.825644245015493,-6.09266414110529,,2021-06-30,0.0539485565249439,2021-06-30,watch,2021-06-30,0.020695,0.056849,0.023345,0.085603,0.089827,0.0,0.179265,0.590769,-0.001365,0,0.022256,0.5517241379310345,0.6896551724137931,0.2082101806239737,0.5040777230432403,risk_accumulation,high_accumulated_intensity
2021-06,2021-06-30,114260,KODEX 국고채3년,방어 채권,7.270830230821755,9.653218852353897,6.386582134955093,10.0,-1.195962139132145,2021-06-30,0.6422933815799721,2021-06-30,caution,2021-06-30,-0.003621,-0.003535,-0.004199,-0.00425,0.018282,-0.024317,-0.005593,-0.00508,-0.006363,0,-0.002892,0.5517241379310345,0.6896551724137931,0.2082101806239737,0.5040777230432403,risk_accumulation,high_accumulated_intensity
2021-06,2021-06-30,153130,KODEX 단기채권PLUS,현금성 방어자산,10.0,10.0,8.265597708449038,3.392826977326434,-1.370331569305801,2021-06-30,0.6057618623293934,2021-06-30,caution,2021-06-30,-0.000681,4.9e-05,-0.000509,0.000293,0.001299,-0.021376,0.00151,0.003858,-0.000875,0,0.0,0.5517241379310345,0.6896551724137931,0.2082101806239737,0.5040777230432403,risk_accumulation,high_accumulated_intensity
2021-07,2021-07-31,069500,KODEX 200,위험자산,4.369845757730039,5.842373361749687,7.428379058032371,-3.683370172797223,,2021-07-31,0.2791445600942975,2021-07-31,watch,2021-07-31,-0.02522,0.005779,-0.012384,0.002523,0.12098,0.0,0.027011,0.489786,-0.032975,0,-0.024671,0.2758620689655172,0.6896551724137931,0.3336343732895457,0.6186644772851669,risk_accumulation,high_accumulated_intensity
2021-07,2021-07-31,114260,KODEX 국고채3년,방어 채권,-8.478784463522336,-1.976157395575492,0.3782307042783827,9.71643462424213,-4.761076793677232,2021-07-31,-0.102427066485091,2021-07-31,watch,2021-07-31,0.003198,-0.000172,0.000769,0.000578,0.021741,0.028418,-0.001291,-0.002321,-0.002064,0,0.003472,0.2758620689655172,0.6896551724137931,0.3336343732895457,0.6186644772851669,risk_accumulation,high_accumulated_intensity
2021-07,2021-07-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-4.876648581990823,5.191957913860507,4.098337558657777,2.25394077274151,-4.524033706934194,2021-07-31,0.0428710791266955,2021-07-31,watch,2021-07-31,0.00073,0.000292,0.000156,0.000974,0.001254,0.02595,0.0019,0.004051,-0.000146,0,0.0,0.2758620689655172,0.6896551724137931,0.3336343732895457,0.6186644772851669,risk_accumulation,high_accumulated_intensity
2021-08,2021-08-31,069500,KODEX 200,위험자산,3.128345635181076,4.793426151770929,6.627850854815378,0.1242277871540992,,2021-08-31,0.2934770085784297,2021-08-31,watch,2021-08-31,-0.011769,-0.021672,-0.019162,-0.010694,0.174053,0.0,0.001357,0.365304,-0.044356,0,-0.016545,0.1034482758620689,0.5862068965517242,0.2902983032293377,0.6202380952380953,risk_accumulation,high_accumulated_intensity
2021-08,2021-08-31,114260,KODEX 국고채3년,방어 채권,-3.91750885318879,-6.692628069004332,-2.93150020780381,-0.427146817697197,-2.98222279452236,2021-08-31,-0.3390201348443298,2021-08-31,buy,2021-08-31,0.001896,0.002587,0.002654,0.001695,0.011309,0.013664,0.000602,-8.6e-05,-0.000602,0,0.00175,0.1034482758620689,0.5862068965517242,0.2902983032293377,0.6202380952380953,risk_accumulation,high_accumulated_intensity
2021-08,2021-08-31,153130,KODEX 단기채권PLUS,현금성 방어자산,2.193719718875033,5.340486413192354,7.695532568115771,2.311141724380077,-2.827022157831272,2021-08-31,0.2942771653346392,2021-08-31,watch,2021-08-31,9.7e-05,9.7e-05,0.00025,0.000503,0.001283,0.011866,0.001314,0.003904,-9.7e-05,0,0.0,0.1034482758620689,0.5862068965517242,0.2902983032293377,0.6202380952380953,risk_accumulation,high_accumulated_intensity
2021-09,2021-09-30,069500,KODEX 200,위험자산,3.390927926720654,6.206592100896916,6.975677915902072,-1.997830567844059,,2021-09-30,0.2915073475135116,2021-09-30,watch,2021-09-30,-0.021305,-0.07987,-0.045206,-0.044935,0.138993,0.0,-0.03363,0.299224,-0.085099,0,-0.02446,0.3571428571428571,0.7142857142857143,0.3054465751817968,0.5795757095941825,risk_accumulation,high_accumulated_intensity
2021-09,2021-09-30,114260,KODEX 국고채3년,방어 채권,10.0,10.0,6.31205641649044,-1.431145947730172,-2.846129826016196,2021-09-30,0.4406956128548815,2021-09-30,caution,2021-09-30,-0.005681,-0.000519,-0.003945,-0.003188,0.010219,0.015624,-0.003365,-0.005852,-0.007134,0,-0.007228,0.3571428571428571,0.7142857142857143,0.3054465751817968,0.5795757095941825,risk_accumulation,high_accumulated_intensity
2021-09,2021-09-30,153130,KODEX 단기채권PLUS,현금성 방어자산,-5.842757008603848,-1.341961959498227,-0.7803754408904535,1.423312245628964,-3.256805707357342,2021-09-30,-0.1959717574144182,2021-09-30,watch,2021-09-30,0.000827,0.001606,0.000711,0.001346,0.001241,0.022131,0.001606,0.00444,0.0,0,0.0,0.3571428571428571,0.7142857142857143,0.3054465751817968,0.5795757095941825,risk_accumulation,high_accumulated_intensity
2021-10,2021-10-31,069500,KODEX 200,위험자산,3.285315589803001,5.346431773845533,6.655572293585883,0.5297067103517281,,2021-10-31,0.3163405273517229,2021-10-31,caution,2021-10-31,-0.040838,-0.089868,-0.046969,-0.075905,0.174085,0.0,-0.09701,0.263443,-0.108934,0,-0.02797,0.7857142857142857,0.9285714285714284,0.386035851122058,0.686305614199703,risk_accumulation,high_accumulated_intensity
2021-10,2021-10-31,114260,KODEX 국고채3년,방어 채권,10.0,10.0,10.0,10.0,-3.39840079901489,2021-10-31,0.7320319840197022,2021-10-31,caution,2021-10-31,-0.012461,-0.016715,-0.013072,-0.015382,0.026537,0.028377,-0.01697,-0.0179,-0.019166,0,-0.012327,0.7857142857142857,0.9285714285714284,0.386035851122058,0.686305614199703,risk_accumulation,high_accumulated_intensity
2021-10,2021-10-31,153130,KODEX 단기채권PLUS,현금성 방어자산,5.15171071957089,6.285003602845338,6.258836076902004,5.87708818170783,-4.061223198134126,2021-10-31,0.3902283076578387,2021-10-31,caution,2021-10-31,-4.9e-05,0.000826,0.000214,0.000616,0.001649,0.040789,0.00107,0.003803,-0.000583,0,0.0,0.7857142857142857,0.9285714285714284,0.386035851122058,0.686305614199703,risk_accumulation,high_accumulated_intensity
2021-11,2021-11-30,069500,KODEX 200,위험자산,4.732452302007758,5.978933620104051,5.868868326035117,0.4044113227599373,,2021-11-30,0.3396933114181372,2021-11-30,caution,2021-11-30,-0.039887,-0.087227,-0.056817,-0.081786,0.170585,0.0,-0.118243,0.09715,-0.108487,0,-0.053254,0.2857142857142857,0.7142857142857143,0.4529038626945031,0.6252228477597936,risk_accumulation,high_accumulated_intensity
2021-11,2021-11-30,114260,KODEX 국고채3년,방어 채권,-10.0,-3.485542539987526,-0.3479472495894788,4.446443602808415,-4.581794928293483,2021-11-30,-0.2793768223012416,2021-11-30,watch,2021-11-30,0.009545,-0.006977,0.0014,-0.001584,0.02056,0.049432,-0.007319,-0.007575,-0.007233,0,0.007492,0.2857142857142857,0.7142857142857143,0.4529038626945031,0.6252228477597936,risk_accumulation,high_accumulated_intensity
2021-11,2021-11-30,153130,KODEX 단기채권PLUS,현금성 방어자산,-5.151087075634891,-0.1579967774215196,0.4918532246967183,0.6369046549783508,-3.853600481750363,2021-11-30,-0.1606785291026341,2021-11-30,watch,2021-11-30,0.00068,0.00141,0.000473,0.001118,0.001196,0.040567,0.001264,0.004143,-9.7e-05,0,0.0,0.2857142857142857,0.7142857142857143,0.4529038626945031,0.6252228477597936,risk_accumulation,high_accumulated_intensity
2021-12,2021-12-31,069500,KODEX 200,위험자산,-1.121694593295602,1.493702181319734,3.04105323327972,-3.927163965734404,,2021-12-31,-0.010282062888611,2021-12-31,watch,2021-12-31,0.040178,-0.005955,0.015489,-0.017042,0.10813,0.0,-0.08535,0.096239,-0.008333,0,0.022995,-0.2857142857142857,0.6428571428571429,0.124787903667214,0.5502697630776449,risk_accumulation,high_accumulated_intensity
2021-12,2021-12-31,114260,KODEX 국고채3년,방어 채권,-3.324334941820505,-4.936398633787269,-3.251779761936076,1.338949495172816,2.148162777909788,2021-12-31,-0.1605080212892249,2021-12-31,watch,2021-12-31,0.001559,0.000952,0.005305,0.000981,0.016807,-0.038618,0.000433,-0.005761,-0.001468,0,0.00193,-0.2857142857142857,0.6428571428571429,0.124787903667214,0.5502697630776449,risk_accumulation,high_accumulated_intensity
2021-12,2021-12-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-7.595256821128869,-6.822510545478484,-8.13317657155396,2.387719960301474,2.211349279292735,2021-12-31,-0.359037493971342,2021-12-31,buy,2021-12-31,0.001068,0.0017,0.001049,0.002025,0.001379,-0.03911,0.003308,0.004824,-4.8e-05,0,0.0,-0.2857142857142857,0.6428571428571429,0.124787903667214,0.5502697630776449,risk_accumulation,high_accumulated_intensity
2022-01,2022-01-31,069500,KODEX 200,위험자산,10.0,7.163729684924968,5.788716934603857,4.151733891912023,,2022-01-31,0.5420836102288169,2022-01-31,caution,2022-01-31,-0.096889,-0.064789,-0.069561,-0.103504,0.215201,0.0,-0.148834,-0.142891,-0.096889,1,-0.095299,0.3571428571428572,0.9285714285714286,0.1924744897959183,0.5859825826882478,risk_accumulation,high_accumulated_intensity
2022-01,2022-01-31,114260,KODEX 국고채3년,방어 채권,7.051204918407043,3.748562495177822,3.524877705685155,8.016389269117365,-9.47549764070347,2022-01-31,0.2573107349536783,2022-01-31,watch,2022-01-31,-0.008479,0.004206,-0.004007,-0.005618,0.028331,0.08841,-0.01258,-0.013939,-0.010363,0,-0.009087,0.3571428571428572,0.9285714285714286,0.1924744897959183,0.5859825826882478,risk_accumulation,high_accumulated_intensity
2022-01,2022-01-31,153130,KODEX 단기채권PLUS,현금성 방어자산,-0.6968492656027576,-5.552615078198809,-6.859686790779018,4.804081998745271,-9.964309938374688,2022-01-31,-0.3653875814842001,2022-01-31,buy,2022-01-31,0.000533,0.002283,0.000999,0.001976,0.001549,0.097423,0.003112,0.004772,0.0,0,0.0,0.3571428571428572,0.9285714285714286,0.1924744897959183,0.5859825826882478,risk_accumulation,high_accumulated_intensity
2022-02,2022-02-28,069500,KODEX 200,위험자산,-1.151068542671568,4.037196908385516,3.954642136927835,7.432341755319896,,2022-02-28,0.2854622451592336,2022-02-28,watch,2022-02-28,-0.024863,-0.074112,-0.045615,-0.064204,0.241303,0.0,-0.093638,-0.118892,-0.088045,1,-0.001704,0.1071428571428571,0.6071428571428572,0.2250825905074673,0.6913260419110174,risk_accumulation,high_accumulated_intensity
2022-02,2022-02-28,114260,KODEX 국고채3년,방어 채권,-1.984487182805305,-0.7878969801857262,1.812177931011634,5.642243333179037,-1.971515225681819,2022-02-28,0.0542104375103564,2022-02-28,watch,2022-02-28,-0.00061,0.00096,-0.002268,-0.004611,0.026177,0.024253,-0.014183,-0.014098,-0.009585,0,-0.000203,0.1071428571428571,0.6071428571428572,0.2250825905074673,0.6913260419110174,risk_accumulation,high_accumulated_intensity
2022-02,2022-02-28,153130,KODEX 단기채권PLUS,현금성 방어자산,-8.097402846091223,-8.72924360097169,-9.650512522090937,-1.788232045914093,-1.867050411344584,2022-02-28,-0.6026488285282504,2022-02-28,buy,2022-02-28,0.001163,0.002573,0.001326,0.002509,0.001047,0.026026,0.003791,0.005306,0.0,0,0.0,0.1071428571428571,0.6071428571428572,0.2250825905074673,0.6913260419110174,risk_accumulation,high_accumulated_intensity
2022-03,2022-03-31,069500,KODEX 200,위험자산,-3.233626947196268,-0.3422568473885996,2.604382309007462,3.094116437957496,,2022-03-31,0.0424522990476017,2022-03-31,watch,2022-03-31,0.012976,-0.062689,-0.006923,-0.047813,0.185175,0.0,-0.093725,-0.097134,-0.076211,1,0.016757,0.3571428571428571,0.5714285714285714,0.1571316170146219,0.6287908554226288,risk_accumulation,high_accumulated_intensity
2022-03,2022-03-31,114260,KODEX 국고채3년,방어 채권,8.339012117235281,8.492156710377127,10.0,10.0,3.975255275268567,2022-03-31,0.8161284820576195,2022-03-31,caution,2022-03-31,-0.009678,-0.018154,-0.008631,-0.015865,0.035165,-0.022654,-0.019764,-0.020186,-0.017729,0,-0.011273,0.3571428571428571,0.5714285714285714,0.1571316170146219,0.6287908554226288,risk_accumulation,high_accumulated_intensity
2022-03,2022-03-31,153130,KODEX 단기채권PLUS,현금성 방어자산,0.5842690596864523,-2.117509597718525,-4.403919936243819,7.56548516323355,2.75119943328689,2022-03-31,0.0875904824448909,2022-03-31,watch,2022-03-31,0.000436,0.002086,0.000851,0.002087,0.001786,-0.01254,0.003741,0.005304,-0.000435,0,0.0,0.3571428571428571,0.5714285714285714,0.1571316170146219,0.6287908554226288,risk_accumulation,high_accumulated_intensity
2022-04,2022-04-30,069500,KODEX 200,위험자산,1.214007457584098,0.6138068030159242,2.307724009822453,0.7031856552155313,,2022-04-30,0.0967744785127601,2022-04-30,watch,2022-04-30,-0.028518,-0.040379,-0.011407,-0.052082,0.159613,0.0,-0.087348,-0.166613,-0.041698,0,-0.021622,0.1724137931034483,0.5172413793103449,0.3254500938306358,0.6228717061537258,risk_accumulation,high_accumulated_intensity
2022-04,2022-04-30,114260,KODEX 국고채3년,방어 채권,1.454077338390367,5.441280909298481,6.592689584500729,8.60777266326954,-1.423440396521944,2022-04-30,0.4134476019787434,2022-04-30,caution,2022-04-30,-0.0081,-0.018299,-0.009958,-0.014814,0.04075,0.020418,-0.018042,-0.029713,-0.019239,0,-0.005136,0.1724137931034483,0.5172413793103449,0.3254500938306358,0.6228717061537258,risk_accumulation,high_accumulated_intensity
2022-04,2022-04-30,153130,KODEX 단기채권PLUS,현금성 방어자산,-1.925070855606335,-4.622183780142953,-5.031046640024571,9.577143419448236,-2.136195185769553,2022-04-30,-0.0827470608419034,2022-04-30,watch,2022-04-30,0.000629,0.00223,0.000867,0.002215,0.002149,0.029147,0.003787,0.005496,-4.8e-05,0,0.0,0.1724137931034483,0.5172413793103449,0.3254500938306358,0.6228717061537258,risk_accumulation,high_accumulated_intensity
