date,069500_ma20_gap_raw,069500_ma60_gap_raw,069500_vol20_raw,069500_drawdown_60_raw,069500_risk_vs_cash_ret20_raw,114260_ma20_gap_raw,114260_ma60_gap_raw,114260_vol20_raw,114260_drawdown_60_raw,114260_risk_vs_cash_ret20_raw,153130_ma20_gap_raw,153130_ma60_gap_raw,153130_vol20_raw,153130_drawdown_60_raw,153130_risk_vs_cash_ret20_raw,069500_ma20_gap_direction,069500_ma60_gap_direction,069500_vol20_direction,069500_drawdown_60_direction,069500_risk_vs_cash_ret20_direction,114260_ma20_gap_direction,114260_ma60_gap_direction,114260_vol20_direction,114260_drawdown_60_direction,114260_risk_vs_cash_ret20_direction,153130_ma20_gap_direction,153130_ma60_gap_direction,153130_vol20_direction,153130_drawdown_60_direction,153130_risk_vs_cash_ret20_direction,069500_ma20_gap_score,069500_ma60_gap_score,069500_vol20_score,069500_drawdown_60_score,069500_risk_vs_cash_ret20_score,114260_ma20_gap_score,114260_ma60_gap_score,114260_vol20_score,114260_drawdown_60_score,114260_risk_vs_cash_ret20_score,153130_ma20_gap_score,153130_ma60_gap_score,153130_vol20_score,153130_drawdown_60_score,153130_risk_vs_cash_ret20_score
2014-03-24,-0.007104807398391921,-0.007395822915692074,0.1179702232578036,-0.04726194625300184,-0.009560452619213788,0.0009484651516538101,0.004033110283073071,0.014257617545288684,-0.0012965482783872107,0.0006613106120958445,0.0008652352537803498,0.0027941994001208226,0.0012932620529424962,0.0,0.0,0.007104807398391921,0.007395822915692074,0.1179702232578036,0.04726194625300184,0.009560452619213788,-0.0009484651516538101,-0.004033110283073071,0.014257617545288684,0.0012965482783872107,-0.0006613106120958445,-0.0008652352537803498,-0.0027941994001208226,0.0012932620529424962,-0.0,-0.0,0.27988430098287265,0.1349961500471468,-0.5485182566679514,0.16707127071785738,0.15553084157374292,-0.0551325433604464,-0.3489441516971552,-0.2882993817697361,-0.5305078123021624,-0.23254948426851665,0.48238815668900986,0.9128036367166731,-0.5883486438711572,-0.2522079859724847,
2014-03-25,-0.0076094901498485745,-0.008097809076895168,0.11336063414405392,-0.048574428106437084,-0.019032898285880395,0.0010966904768157093,0.004169440696470739,0.014257714277404515,-0.0010188069113696852,0.0008115553167431511,0.0008256030085784793,0.002742390503620573,0.0012444216774214344,0.0,0.0,0.0076094901498485745,0.008097809076895168,0.11336063414405392,0.048574428106437084,0.019032898285880395,-0.0010966904768157093,-0.004169440696470739,0.014257714277404515,0.0010188069113696852,-0.0008115553167431511,-0.0008256030085784793,-0.002742390503620573,0.0012444216774214344,-0.0,-0.0,0.3063762644362192,0.15690601684951766,-0.7142915590770704,0.2158615517534794,0.42648790676018894,-0.12349285061410495,-0.3871579846517273,-0.2936280219391502,-0.6092599449415833,-0.2742718458937531,0.6998026733072695,1.153010348172027,-0.6987539009730664,-0.2522079859724847,
2014-03-26,0.006849223862494869,0.006392968366078167,0.12434450602750784,-0.035071345761286676,-0.009173493999107718,0.0010825591567042991,0.0041135577774589205,0.01416932579792482,-0.0009260946122683356,0.00029888474276007493,0.0008328382043836235,0.0027408043196430754,0.0012357688950906396,0.0,0.0,-0.006849223862494869,-0.006392968366078167,0.12434450602750784,0.035071345761286676,0.009173493999107718,-0.0010825591567042991,-0.0041135577774589205,0.01416932579792482,0.0009260946122683356,-0.00029888474276007493,-0.0008328382043836235,-0.0027408043196430754,0.0012357688950906396,-0.0,-0.0,-0.4024284971058745,-0.3012394371169447,-0.32057783891683767,-0.315022125458342,0.14396765846656978,-0.1197994657135967,-0.37628130808758486,-0.3147454721694948,-0.6365477267675143,-0.1444802438497598,0.6542113684265377,1.1526146164541065,-0.7158921497159163,-0.2522079859724847,
2014-03-27,0.0126930758823387,0.01252132540829054,0.1260041144841031,-0.029632240120347708,-0.005165660405781369,0.0014578969531902075,0.004462402478477623,0.013978354470452281,-0.00046300775310559317,-0.00011940609446225992,0.0009867464718078534,0.0028898268913919445,0.0013027281048302855,0.0,0.0,-0.0126930758823387,-0.01252132540829054,0.1260041144841031,0.029632240120347708,0.005165660405781369,-0.0014578969531902075,-0.004462402478477623,0.013978354470452281,0.00046300775310559317,0.00011940609446225992,-0.0009867464718078534,-0.0028898268913919445,0.0013027281048302855,-0.0,-0.0,-0.6861461801453512,-0.4932230653500607,-0.2621601394808307,-0.528287104279512,0.029589310222443876,-0.2891821380010907,-0.46926446367097474,-0.35418616042014656,-0.7663079111613091,-0.0388526848942583,-0.21231741297125165,0.4328050619216351,-0.5596359457027794,-0.2522079859724847,
2014-03-28,0.012921060814456764,0.013043371794027703,0.12591396816905776,-0.004425440326987773,-0.006266352361664285,0.0006361622265269595,0.003590363851329492,0.014107847331865138,-0.001204152403514902,-0.0002572306481445352,0.0008946970650707264,0.002792422369310099,0.0013369245526392744,0.0,0.0,-0.012921060814456764,-0.013043371794027703,0.12591396816905776,0.004425440326987773,0.006266352361664285,-0.0006361622265269595,-0.003590363851329492,0.014107847331865138,0.001204152403514902,0.0002572306481445352,-0.0008946970650707264,-0.002792422369310099,0.0013369245526392744,-0.0,-0.0,-0.6912459851153262,-0.5059159051197667,-0.26614912536934315,-1.513390488343214,0.06310549357948325,0.07547391777979136,-0.2475214830079252,-0.33652872823715985,-0.5618069069008789,-0.006690603867637449,0.30490350896232776,0.8937112556639597,-0.47932732647951554,-0.2522079859724847,
2014-03-31,0.017191206453197605,0.01768908165117211,0.12341344790544193,0.0,0.0064007897172104755,0.0015314203380631941,0.004437346731216207,0.014498226343105453,-0.00018502906791628693,0.0005727095620766676,0.0009468946508763842,0.0028436969130196665,0.001341803589691262,0.0,0.0,-0.017191206453197605,-0.01768908165117211,0.12341344790544193,-0.0,-0.0064007897172104755,-0.0015314203380631941,-0.004437346731216207,0.014498226343105453,0.00018502906791628693,-0.0005727095620766676,-0.0009468946508763842,-0.0028436969130196665,0.001341803589691262,-0.0,-0.0,-0.8967512271316357,-0.6485878235785116,-0.36275956202033044,-1.672396955422332,-0.2955635161412401,-0.3274493930668169,-0.4703860693390612,-0.2720022894641647,-0.8463013992401024,-0.22611732863807635,0.011270550158608039,0.6410009768114039,-0.46659825449052234,-0.2522079859724847,
2014-04-01,0.017347169417496255,0.018239966749704184,0.12270032383125247,0.0,0.010318969233824582,0.0004735274842238013,0.0033331015674959996,0.014407512115924156,-0.0011113609983564032,0.0006629244061189254,0.0008498859482248822,0.0027463158682350386,0.001341803589691262,0.0,0.0,-0.017347169417496255,-0.018239966749704184,0.12270032383125247,-0.0,-0.010318969233824582,-0.0004735274842238013,-0.0033331015674959996,0.014407512115924156,0.0011113609983564032,-0.0006629244061189254,-0.0008498859482248822,-0.0027463158682350386,0.001341803589691262,-0.0,-0.0,-0.8975381143179281,-0.660722043892885,-0.3954333968136036,-1.6556559788003982,-0.40316787649507035,0.14279341717088403,-0.18829005256113818,-0.29402093090982695,-0.5897191463040086,-0.25282697006313876,0.5546232113150459,1.102263285570213,-0.46511013924749184,-0.2522079859724847,
2014-04-02,0.020156735020358862,0.02113497238730866,0.11895254808342451,0.0,0.004179994966174494,0.00011142988146950472,0.002919066541118065,0.01434147419816393,-0.0013893396835457095,-0.00031456631965487425,0.000899829992115686,0.002799499752906831,0.0013546622859838813,0.0,0.0,-0.020156735020358862,-0.02113497238730866,0.11895254808342451,-0.0,-0.004179994966174494,-0.00011142988146950472,-0.002919066541118065,0.01434147419816393,0.0013893396835457095,0.00031456631965487425,-0.000899829992115686,-0.002799499752906831,0.0013546622859838813,-0.0,-0.0,-1.030450924366976,-0.748413242387843,-0.5330613488800181,-1.6415945010899815,-0.22164097106509406,0.30128387712972465,-0.08506072142417792,-0.3118483486727087,-0.5143098462300262,-0.0015018092353938188,0.2718609972607263,0.8384199376366537,-0.43418146332229846,-0.2522079859724847,
2014-04-03,0.01914571926460984,0.020179314263878645,0.11898963022220677,-0.0007664291171874948,0.002441160131308129,-5.55880058780156e-05,0.002703800967660319,0.014355081836775894,-0.0014818146644751673,-0.0004992339197087414,0.000998844582492886,0.002901829833892089,0.0013538569128009382,0.0,0.0,-0.01914571926460984,-0.020179314263878645,0.11898963022220677,0.0007664291171874948,-0.002441160131308129,5.55880058780156e-05,-0.002703800967660319,0.014355081836775894,0.0014818146644751673,0.0004992339197087414,-0.000998844582492886,-0.002901829833892089,0.0013538569128009382,-0.0,-0.0,-0.9728541690698898,-0.7139142857398284,-0.5330834348078857,-1.5988978022440996,-0.1681422691950952,0.37250435555332245,-0.033104260018692246,-0.31526525304878295,-0.49055535939318673,0.04316984379360623,-0.28096559468201127,0.341382650202419,-0.43373926526401746,-0.24884243689620947,
2014-04-04,0.02233002118641836,0.02365992023724095,0.11922741812932301,0.0,0.008291938051695924,0.0009690460566211812,0.00377467058412706,0.014379903827138722,-0.000277899579132046,0.0016855112901243974,0.0009515927296452897,0.002856808359839258,0.0013653001806872092,0.0,0.0,-0.02233002118641836,-0.02365992023724095,0.11922741812932301,-0.0,-0.008291938051695924,-0.0009690460566211812,-0.00377467058412706,0.014379903827138722,0.000277899579132046,-0.0016855112901243974,-0.0009515927296452897,-0.002856808359839258,0.0013653001806872092,-0.0,-0.0,-1.124725383282268,-0.8206821473531062,-0.5252476963877084,-1.6175554027912291,-0.3350813187503899,-0.09019265613143893,-0.316342861183259,-0.31695511463122966,-0.8275297351581771,-0.5308479553380502,-0.011472053571636958,0.5550473302140488,-0.40517229700075236,-0.24884243689620947,
2014-04-07,0.018930339402580376,0.021025933440807165,0.10945764704900034,-0.002293451326130458,0.018634254671029193,0.0007092430848563147,0.0035266108323015466,0.014412709807375816,-0.0003705327721760243,0.0012578935691249793,0.0009961176067572186,0.0029103732472965937,0.001326857634391973,0.0,0.0,-0.018930339402580376,-0.021025933440807165,0.10945764704900034,0.002293451326130458,-0.018634254671029193,-0.0007092430848563147,-0.0035266108323015466,0.014412709807375816,0.0003705327721760243,-0.0012578935691249793,-0.0009961176067572186,-0.0029103732472965937,0.001326857634391973,-0.0,-0.0,-0.9499143507665548,-0.7337678682538834,-0.8801064875503191,-1.5195377186125416,-0.6309905589464854,0.019607883005371474,-0.25877762387237674,-0.3126904864613703,-0.8022805791243695,-0.4225809414498318,-0.2655813112214823,0.29039527738118726,-0.4892079046153085,-0.24884243689620947,
2014-04-08,0.02310180457165978,0.02578818930361404,0.1097654840262866,0.0,0.01941994736338626,0.0006952747998303366,0.0034754092667066416,0.01377556850620343,-0.000277899579132046,0.00014603893010534108,0.0009464771895839608,0.0028646103817460133,0.0013291699291380912,0.0,0.0,-0.02310180457165978,-0.02578818930361404,0.1097654840262866,-0.0,-0.01941994736338626,-0.0006952747998303366,-0.0034754092667066416,0.01377556850620343,0.000277899579132046,-0.00014603893010534108,-0.0009464771895839608,-0.0028646103817460133,0.0013291699291380912,-0.0,-0.0,-1.1514698242722248,-0.8813065211178621,-0.8689242658969408,-1.5993980088596809,-0.6489889776953672,0.019474728342636246,-0.25222532054736824,-0.43082731822543197,-0.8285802197854915,-0.13429700097577682,0.009749996450564983,0.5061840731173337,-0.47960110516782706,-0.24884243689620947,
2014-04-09,0.022707298896920358,0.0269167829257293,0.09142098878578862,0.0,0.03674607332318147,0.0015434407386651916,0.004352263934482181,0.014061063500958247,0.0,0.0014471820424901694,0.0009463139579619639,0.0028675915205658153,0.0013291700547011323,0.0,0.0,-0.022707298896920358,-0.0269167829257293,0.09142098878578862,-0.0,-0.03674607332318147,-0.0015434407386651916,-0.004352263934482181,0.014061063500958247,-0.0,-0.0014471820424901694,-0.0009463139579619639,-0.0028675915205658153,0.0013291700547011323,-0.0,-0.0,-1.125371670528417,-0.9127478118526932,-1.5350392573003087,-1.589863710317349,-1.144402123222807,-0.37253117693047466,-0.49117631916017185,-0.3799128265500043,-0.9061151135239411,-0.48138666154820386,0.007012679187124408,0.4854603265488668,-0.4754506960800803,-0.24884243689620947,
2014-04-10,0.023459645980764998,0.02914583205034238,0.0914460726084124,0.0,0.03709866128514028,0.0008110672268617503,0.003554278334740646,0.013884632837540906,-0.0006478731287979933,-0.0002692093954064223,0.0009984478778855,0.0029179836022461547,0.0012907823818809454,0.0,0.0,-0.023459645980764998,-0.02914583205034238,0.0914460726084124,-0.0,-0.03709866128514028,-0.0008110672268617503,-0.003554278334740646,0.013884632837540906,0.0006478731287979933,0.0002692093954064223,-0.0009984478778855,-0.0029179836022461547,0.0012907823818809454,-0.0,-0.0,-1.1544086986534778,-0.9773637172313316,-1.5270358825473986,-1.5780308739766933,-1.1454375091152784,-0.04423241024004483,-0.28597617326335234,-0.41364634627791086,-0.7257694945995852,-0.03246730252207923,-0.2941080842114764,0.2302880342712635,-0.5593346763015068,-0.24884243689620947,
2014-04-11,0.01346073680422144,0.020824137221029604,0.08812948401352637,-0.0077793219858877105,0.03928003027094662,0.00195091775902001,0.004597879718782671,0.013407262121046115,0.0,-0.0006420944305045584,0.0009510552438023456,0.0028703123948747855,0.0012909548046157384,0.0,0.0,-0.01346073680422144,-0.020824137221029604,0.08812948401352637,0.0077793219858877105,-0.03928003027094662,-0.00195091775902001,-0.004597879718782671,0.013407262121046115,-0.0,0.0006420944305045584,-0.0009510552438023456,-0.0028703123948747855,0.0012909548046157384,-0.0,-0.0,-0.6569084966239842,-0.7101421155780681,-1.6395343615728855,-1.2744441150815013,-1.1989780686279083,-0.5740148763301356,-0.5724893630598262,-0.5025720250431168,-0.9073631121863746,0.06117601281145616,-0.030820408391607355,0.460682148294008,-0.5545161147710954,-0.24884243689620947,
2014-04-14,0.014555877631462932,0.02365772150776979,0.08797649359163613,-0.004743479871048839,0.0385294666578373,0.0016496343227148103,0.004249252699678241,0.012590732257552488,-0.00018486845384957373,0.00037993481662845774,0.0009536478483871402,0.0028735505558625807,0.001290949492383972,0.0,0.0,-0.014555877631462932,-0.02365772150776979,0.08797649359163613,0.004743479871048839,-0.0385294666578373,-0.0016496343227148103,-0.004249252699678241,0.012590732257552488,0.00018486845384957373,-0.00037993481662845774,-0.0009536478483871402,-0.0028735505558625807,0.001290949492383972,-0.0,-0.0,-0.7050572664363297,-0.7937471765349514,-1.6342797045286446,-1.3782518717685472,-1.1676479755532032,-0.44028008914965666,-0.48568667021431505,-0.6536100789599779,-0.8558718770643013,-0.21624672252949806,-0.0528878275191061,0.43816744416944775,-0.5501035658436062,-0.24884243689620947,
2014-04-15,0.007379004451296023,0.017455043685319138,0.09031298821016304,-0.01043619937087914,0.025899969963826264,0.00047254568530252783,0.0029947656945885637,0.013312133552168325,-0.001295027220299727,-0.0005905097433833717,0.0009087522545894178,0.0028267209923014125,0.0013017538338665363,0.0,0.0,-0.007379004451296023,-0.017455043685319138,0.09031298821016304,0.01043619937087914,-0.025899969963826264,-0.00047254568530252783,-0.0029947656945885637,0.013312133552168325,0.001295027220299727,0.0005905097433833717,-0.0009087522545894178,-0.0028267209923014125,0.0013017538338665363,-0.0,-0.0,-0.34647505705899545,-0.5926434659757166,-1.5374513120712587,-1.1542659489855265,-0.795794603404343,0.09848013068228165,-0.154117189283835,-0.522106164307819,-0.54696368265468,0.03633288717923337,0.19915534078887187,0.6724963713216002,-0.5209315568926159,-0.24884243689620947,
2014-04-16,0.010038724967132318,0.021428558249898755,0.09069451417106579,-0.006261494662015088,0.03018643430481638,0.0012649561752584582,0.003685302481864383,0.012835098611733469,-0.00046232914184929363,-0.001104464428609342,0.0008613041570539881,0.0027798196139754427,0.0012655663768469968,0.0,0.0,-0.010038724967132318,-0.021428558249898755,0.09069451417106579,0.006261494662015088,-0.03018643430481638,-0.0012649561752584582,-0.003685302481864383,0.012835098611733469,0.00046232914184929363,0.001104464428609342,-0.0008613041570539881,-0.0027798196139754427,0.0012655663768469968,-0.0,-0.0,-0.4720000511526248,-0.7119676523351979,-1.5121433550939356,-1.30021912021655,-0.9125671086446279,-0.27503528999436755,-0.3492284013230655,-0.6111251643757729,-0.7808427441990099,0.1679024075486548,0.46802686742512606,0.9123551650374964,-0.6003280644382698,-0.24884243689620947,
2014-04-17,0.006409385356299424,0.019712634535513196,0.07677937971666592,-0.0077793219858877105,0.04099196302424413,0.0011397088626827756,0.0035365129634283843,0.01114325963066733,-0.00046232914184929363,0.0006168352579478675,0.0009657018377198234,0.0028800844390668434,0.0011969134450455982,0.0,0.0,-0.006409385356299424,-0.019712634535513196,0.07677937971666592,0.0077793219858877105,-0.04099196302424413,-0.0011397088626827756,-0.0035365129634283843,0.01114325963066733,0.00046232914184929363,-0.0006168352579478675,-0.0009657018377198234,-0.0028800844390668434,0.0011969134450455982,-0.0,-0.0,-0.2871987655392522,-0.6519776403009576,-1.9937517958085722,-1.2329627644653425,-1.2165598020458952,-0.21945459262450284,-0.31446454431908866,-0.9227520227906106,-0.7802135665630748,-0.3009531681742917,-0.1449946085094107,0.3808871310716587,-0.75455532465988,-0.24884243689620947,
2014-04-18,0.011821989645530051,0.027004173092581407,0.07647387981564875,-0.00037905846339414406,0.04051161745503151,0.0011348189980293633,0.003475837467359799,0.010969808050097176,-0.0003699739185373252,-9.040188470610389e-05,0.0009629760840419443,0.002879653631604917,0.00106904934865194,0.0,0.0,-0.011821989645530051,-0.027004173092581407,0.07647387981564875,0.00037905846339414406,-0.04051161745503151,-0.0011348189980293633,-0.003475837467359799,0.010969808050097176,0.0003699739185373252,9.040188470610389e-05,-0.0009629760840419443,-0.002879653631604917,0.00106904934865194,-0.0,-0.0,-0.5505915435223321,-0.8758690577824452,-1.9826142114501346,-1.4967628606523364,-1.1928256017538477,-0.21943745443540655,-0.30343380964564154,-0.953734658174178,-0.8053204559813495,-0.11363796754782948,-0.13200239717171572,0.37654814756981814,-1.0425039586267815,-0.24884243689620947,
2014-04-21,0.008541768601518118,0.024981359601968345,0.07648927145814992,-0.0018973544550008326,0.033495207814405514,0.0011996262179116979,0.0035175305117387534,0.010882377373590952,-0.00018486845384957373,0.000473348621827574,0.0008660903156594291,0.0027832329325667704,0.0011285515588658048,0.0,0.0,-0.008541768601518118,-0.024981359601968345,0.07648927145814992,0.0018973544550008326,-0.033495207814405514,-0.0011996262179116979,-0.0035175305117387534,0.010882377373590952,0.00018486845384957373,-0.000473348621827574,-0.0008660903156594291,-0.0027832329325667704,0.0011285515588658048,-0.0,-0.0,-0.38456239029051675,-0.8060195775141517,-1.9595990848646379,-1.4277314635998855,-0.981462826648866,-0.24469841272876536,-0.314754296661243,-0.9626249598575082,-0.8511891327267321,-0.2657759405205998,0.43020689983198346,0.8869191451009527,-0.899793732177796,-0.24884243689620947,
