year_month,ticker,name,asset_class,underlying_asset,risk_group,score_method_source,benchmark_rs_note,score_return,score_ma_pos,score_momentum,score_vol,score_rs,score_ma20_gap,score_ma60_gap,score_vol20,score_drawdown_60,score_risk_vs_cash_ret20,extended_signal_source,extended_signal_note
2018-01,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-4.587599939746959,-4.187749725246245,-3.4324686689886312,-1.3601149048636854,0.2179650669870537,-0.26464095976255814,-1.5022098525722927,-0.3438946736464917,-0.3012861725051353,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-02,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,9.840936731338807,7.805365774288488,9.082244563017264,10.0,,1.0896926602018593,1.835282066389503,3.1965179434520685,2.6355351685096666,2.507136617833864,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-02,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-4.004884638626142,-1.7718015030190648,-0.0634764302459705,6.220650894148953,-9.089635040215926,-1.31608953489309,-0.37108248261047755,1.5697994162483953,-0.6623201989816612,-0.9044676056062062,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-02,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-4.657986524636987,-7.902585182047072,-7.0033848546572965,0.7745485691120201,-9.101284033659736,-1.6876172086229222,-1.9342213588985875,0.19566343022062674,-0.2903967529760815,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-03,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,0.6661909190138406,5.686707791339285,4.7472643923412585,5.403101565161032,,0.6197316016397949,1.2053552797094995,1.3625813767902017,1.7777417181497703,0.17149653252782318,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-03,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-5.277349531824697,-6.226342655097175,-1.5876442622968423,-5.6093041253358535,-1.0515162870038384,-1.469647148406403,-1.7041018974675173,-1.4083967213399395,-0.9753571230027188,-1.361366287435116,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-03,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-0.9517732981478936,-5.229596434161984,-5.1576974716623205,-2.912597129310516,-0.7287877863314862,-0.825570953685233,-0.9250435874030033,-0.7317674891998842,-0.2903967529760815,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-04,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-1.7468011230034772,0.7340740742918008,4.73934680976218,0.1340533590378995,,-0.9012396357159246,-0.1282979599062106,0.03905688972348285,0.04980924917204687,-0.42980553776767794,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-04,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-2.130483143967305,-4.576065003878878,-5.757830268744915,-2.036379118936332,1.1989831673710551,-0.12084931630806328,-1.2900984463885976,-0.5134853882905308,-0.7078042760388517,-0.437239570422845,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-04,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-3.9831474951640806,-5.764681207919181,-6.867843211797233,-3.181280922586667,1.3444713609709829,-0.8893797002935439,-1.090288615391918,-0.7975844488985415,-0.29039252506802476,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-05,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,5.328099727142723,5.167948150661095,6.286901988420955,-1.0209330598837896,,1.1680896616735719,1.0084565315797127,-0.25681080781738824,0.38064813888974947,1.3468014697432011,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-05,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-2.1629651715975577,-5.808514264069712,-6.011780006448997,-0.7274899841941593,-4.584332236614131,-1.3618644236446877,-1.1691309400234464,-0.18600720289798928,-0.962652823909661,-0.45841355403926537,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-05,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-3.594798208822392,-5.611630265019253,-7.513849859535982,-1.2432976369084985,-4.589611568245693,-0.8538355439812836,-1.1864159974266515,-0.30877479625924514,-0.29326664596078555,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-06,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,4.0557691133251055,7.383577189287067,7.120599215387617,0.8672197983527813,,1.5022964778158363,1.726582127779559,0.22055637223340382,1.629174426099361,1.0236336073655767,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-06,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-4.508310322547727,-7.576464043604945,-7.185561597102444,-1.0697177986063933,-6.576373956672789,-1.3163401590103612,-1.6794061439783072,-0.27002298982287604,-0.7445742916850395,-1.1378663874964652,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-06,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-1.754111958087181,-3.564501328294573,-6.591075296837607,-2.6012896276654773,-6.483649710991879,-0.09404278278900458,-0.7327443962123877,-0.6528877018881396,-0.28239416912046966,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-07,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-2.062393817335459,3.3696135039057658,5.179867404049029,-5.953337243482066,,-0.3876853429582778,0.8773608096247769,-1.4869292330739343,1.0616986112965872,-0.5085023279189146,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-07,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-1.3407779131028716,-4.470643507753766,-6.393523226740308,-4.557408912532066,2.00450675103258,0.10016250669007803,-1.0730495633727697,-1.1398878883175299,-0.7579849718128531,-0.3316926948668759,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-07,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-0.8460446161375444,-1.5439739550998848,-3.5517590682527764,-0.5657405738469647,2.175733588496385,0.6331157849506253,-0.20930910012483692,-0.13779239715720443,0.45709392690162365,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-08,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-2.7895548780196187,0.0006556294632893,2.9588573879220856,-3.616325214225107,,-0.9939661617225668,-0.3006156228693644,-0.9106245843898899,0.48931656065787615,-0.6950414062888165,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-08,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-6.935890872053435,-7.071492363069382,-8.594296973441724,-4.753786365761589,-0.0659929458383563,-1.3221032359226492,-1.61093037679291,-1.1968969763670976,-0.8726529667834051,-1.7860346640899416,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-08,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-2.18134476712388,-2.7277157993144834,-3.825310659678874,-2.1950468690547136,0.5792191794325963,-0.2951912154810879,-0.4893210864221385,-0.5491036130290396,-0.2755633285986923,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-09,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-1.6871362182298273,-1.4615846341664067,0.8372985615335207,-2.407044633838999,,-0.8170566103787607,-0.7850644573001588,-0.6025352975246249,-1.313720604915109,-0.426248847778262,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-09,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,1.6438496544165089,-1.897665967578623,-3.7522639028776616,0.9535397849679256,1.740268393754067,0.8257364574698829,-0.31821670916394346,0.23527626694710768,0.19874354929209842,0.39776400978301385,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-09,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,1.4981207458548875,-0.702285266612658,-2.757546691019168,5.655028458712917,1.7409727742702952,0.7227700182053789,-0.05635802298847133,1.4273102126700281,-0.3000948603387887,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-10,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,10.0,10.0,9.846853581415663,8.019598870534391,,2.10722060608514,2.5457509019870277,2.029841712053966,2.73586164604539,3.179612946515426,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-10,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-3.427234273984837,-3.983423671183923,-5.115243221885848,2.70705735722569,-10.0,-1.1194751485623469,-0.6455559417007417,0.6789397920118609,-0.6940566487126201,-0.8807931054828947,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-10,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-1.0570598213473898,-0.9051854622019848,-2.38088266271094,1.7322267135028897,-10.0,-0.062372435823536014,-0.06145070810068474,0.4317193987803378,-0.28964815184521775,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-11,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-1.2120031130366913,1.9989368800421567,3.815975208988152,-2.243961937437016,,-0.5407570531807974,0.5088655830202897,-0.557250115604099,1.4894835086227576,-0.30461076569253076,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-11,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-2.558859386495537,-3.525235652734384,-3.846063249522128,-2.050515117009989,5.397624139238149,-0.6170440488506334,-0.7594899192905855,-0.5186751161301604,-0.7740041427125653,-0.6974141993835227,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-11,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,2.701098309230274,1.467400716626675,-0.1550602791792774,-0.5484164889550129,5.698110724651942,1.253279685794593,0.482207120347173,-0.14235534920442128,1.7544354920651184,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-12,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,1.9424349375959888,1.5263784950565893,5.52933288594185,1.2674011078231966,,-0.0211646468939751,-0.043173906404101105,0.320510806223219,0.845490403357244,0.4911603622872846,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-12,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,-0.4377246886803511,-2.2492270821835145,-3.874877512598076,-0.5224758983268325,-1.776481255487452,0.27612693331199123,-0.6670165482573739,-0.12705137633060326,-0.19760806873157968,-0.059909370591014026,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2018-12,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-2.829591714141512,-3.3051987495959745,-3.0685242261834618,0.5466935670303085,-1.660500539713281,-1.1012600592868702,-0.6947508570342465,0.14013314704027643,-0.2774984700914341,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2019-01,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-10.0,-10.0,-10.0,-1.3515344127413944,,-2.573392169121779,-3.1955416889967783,-0.33802233382237085,-1.7531749630871376,-3.1873576705813633,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2019-01,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,2.3372357511498283,-0.0140793713127231,-1.7137975531966232,-9.614424052223344,10.0,0.5936416774576223,0.16298188089843754,-2.4391248031049204,-0.80360763347123,0.6274657260547971,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2019-01,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-2.728102590672228,-3.437323351971334,-3.7347770118519854,4.345372361912216,10.0,0.460851300509546,-1.0832791616462112,1.087617139747892,-0.27757761629003397,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2019-02,069500,KODEX 200,equity,주식형,high,zscore_from_data_pipeline,benchmark_self_comparison,-1.57177120269461,-5.545272241416043,-5.9794316987165725,-1.6039709010911951,,0.14603935877839294,-1.6530411670990512,-0.4069244251884265,-1.1875992924389318,-0.39618396729575206,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2019-02,114260,KODEX 국고채3년,bond,채권형,low,zscore_from_data_pipeline,,2.256222167774426,1.9899788545435515,-0.3530691201903812,-8.512435005736778,1.6430088441982684,0.6050111433078424,0.8659995751592202,-2.1403738818105076,-0.7463316634166905,0.6147316451536523,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
2019-02,153130,KODEX 단기채권PLUS,money_market,채권형,very_low,zscore_from_data_pipeline,,-2.0630351268156093,-3.5561084394664344,-3.771897351447069,-1.9213798523875407,1.5305048023937724,-0.14920342972116712,-0.8254604996818927,-0.4827352372575234,-0.27588664554106396,,daily_price_derived_rolling_zscore,"positive score = risk worsening, negative score = risk relief"
