strategy,rebalance_month,rebalance_date,trade_date,trading_day_in_month,buy_turnover,sell_turnover,oneway_turnover,double_sided_turnover,069500,etf_069500_daily_return,etf_069500_month_to_date_return,114260,etf_114260_daily_return,etf_114260_month_to_date_return,153130,etf_153130_daily_return,etf_153130_month_to_date_return
asym_up0.1_down0.3,2014-04-30,2014-04-30,2014-04-21,15,0.0089818231793143,0.0089818231793143,0.0089818231793143,0.0179636463586287,20860,-0.0014360938247965915,0.011933637333851,48825,0.0001638773378127567,0.0012919896640832818,90497,0.0,0.001394252581027322
asym_up0.1_down0.3,2014-04-30,2014-04-30,2014-04-22,16,0.0089818231793143,0.0089818231793143,0.0089818231793143,0.0179636463586287,20855,-0.00023969319271333056,0.011691083729504337,48825,0.0,0.0012919896640832818,90502,5.525045029108888e-05,0.0014495800644014345
asym_up0.1_down0.3,2014-04-30,2014-04-30,2014-04-23,17,0.0089818231793143,0.0089818231793143,0.0089818231793143,0.0179636463586287,20830,-0.0011987532965715975,0.010478315707771468,48817,-0.00016385048643108302,0.0011279274845172882,90506,4.419791827814379e-05,0.0014938420511008133
asym_up0.1_down0.3,2014-04-30,2014-04-30,2014-04-24,18,0.0089818231793143,0.0089818231793143,0.0089818231793143,0.0179636463586287,20813,-0.0008161305808929153,0.009653633452993082,48847,0.0006145400167973936,0.0017431606578899306,90523,0.0001878328508606586,0.0016819554945726178
asym_up0.1_down0.3,2014-04-30,2014-04-30,2014-04-25,19,0.0089818231793143,0.0089818231793143,0.0089818231793143,0.0179636463586287,20510,-0.014558208811800366,-0.005045114970408493,48817,-0.0006141625893094638,0.0011279274845172882,90523,0.0,0.0016819554945726178
asym_up0.1_down0.3,2014-04-30,2014-04-30,2014-04-28,20,0.0089818231793143,0.0089818231793143,0.0089818231793143,0.0179636463586287,20515,0.00024378352023401995,-0.0048025613660619415,48880,0.001290534035274682,0.002419917148600126,90532,9.942224628001206e-05,0.001781544964646109
asym_up0.1_down0.3,2014-04-30,2014-04-30,2014-04-29,21,0.0089818231793143,0.0089818231793143,0.0089818231793143,0.0179636463586287,20430,-0.004143309773336545,-0.008925972639953428,48870,-0.00020458265139111642,0.0022148394241425784,90552,0.0002209163610658038,0.0020028548981425587
asym_up0.1_down0.3,2014-04-30,2014-04-30,2014-04-30,22,0.0089818231793143,0.0089818231793143,0.0089818231793143,0.0179636463586287,20419,-0.0005384238864415414,-0.009459590569515841,48851,-0.0003887865766318832,0.0018251917476732604,90578,0.00028712783814821563,0.0022905578116878544
asym_up0.1_down0.3,2014-05-31,2014-05-31,2014-05-02,1,0.0248168840485317,0.0248168840485316,0.0248168840485317,0.0496337680970634,20346,-0.003575101621039245,-0.003575101621039245,48897,0.0009416388610263837,0.0009416388610263837,90591,0.00014352270970885428,0.00014352270970885428
asym_up0.1_down0.3,2014-05-31,2014-05-31,2014-05-07,2,0.0248168840485317,0.0248168840485316,0.0248168840485317,0.0496337680970634,20149,-0.009682492873292037,-0.013222978598364299,48636,-0.005337750782256623,-0.004401138154797257,90596,5.519312072932436e-05,0.00019872375190432834
asym_up0.1_down0.3,2014-05-31,2014-05-31,2014-05-08,3,0.0248168840485317,0.0248168840485316,0.0248168840485317,0.0496337680970634,20241,0.0045659834234950125,-0.008717371075958602,48937,0.006188831318364896,0.001760455261918814,90618,0.00024283632831467727,0.0004416083375653468
asym_up0.1_down0.3,2014-05-31,2014-05-31,2014-05-09,4,0.0248168840485317,0.0248168840485316,0.0248168840485317,0.0496337680970634,20269,0.0013833308630997188,-0.007346099221313351,48970,0.0006743363916872358,0.0024359787926551135,90623,5.5176675715751244e-05,0.0004968093797610429
asym_up0.1_down0.3,2014-05-31,2014-05-31,2014-05-12,5,0.0248168840485317,0.0248168840485316,0.0248168840485317,0.0496337680970634,20397,0.006315062410577665,-0.00107742788579257,48956,-0.00028588931999184997,0.0021493930523426297,90623,0.0,0.0004968093797610429
asym_up0.1_down0.3,2014-05-31,2014-05-31,2014-05-13,6,0.0248168840485317,0.0248168840485316,0.0248168840485317,0.0496337680970634,20676,0.01367848212972489,0.012586316665850417,48975,0.0003881036032356011,0.0025383308427666673,90637,0.0001544861679705356,0.0006513722979089032
