Month,Ticker,MonthEndDate,price,ret21,ret63,ma20_gap,ma60_gap,vol20,vol60,rel_strength_63,ma20_gap_q90,large_down,large_up,medium_down,medium_up,small_down,small_flat,small_up,medium_flat,large_flat,risk_event_count,overheat_event_count,event_balance,risk_score,overheat_score,recovery_score,vol_rising,trend_negative,trend_positive,momentum_negative,momentum_positive,relative_positive,relative_negative,gap_overheated,high_vol_mixed,HSIStateLabel,StateReason,hsi_direction_score_draft,HSIStateLabelOriginal,HSIState5,StateLabelKR
2024-04,153130,2024-04-30,106920.0,0.0025034457539871,0.0078710468020926,0.0010800091569047,0.0036226283799047,0.0011794282650433,0.0018024924023525,-0.0494516762190558,0.0017256580402805,0.0,0.0,0.0,6.0,1.0,0.0,14.0,0.0,0.0,0.0,6.0,6.0,1,4,4,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-1.0,과열 후보,neutral_watch,관찰·중립
2024-05,153130,2024-05-31,107246.0,0.0031334474469417,0.0086431480244903,0.0012500921931322,0.0039859808060678,0.0023195629201191,0.0017634637081553,-0.0259179928868393,0.0017298444557569,0.0,4.0,0.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,12.0,12.0,2,7,3,True,False,True,False,True,False,True,False,False,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,2.5,불안정 과열,conflict,충돌 상태
2024-06,153130,2024-06-28,107562.0,0.0032739177882865,0.0088067302551981,0.0013242443777796,0.0042876258895854,0.001783913143736,0.001796719173476,-0.0084444919594376,0.0017256580402805,0.0,3.0,0.0,6.0,1.0,1.0,8.0,0.0,0.0,0.0,12.0,12.0,1,6,4,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,0.0,과열 후보,neutral_watch,관찰·중립
2024-07,153130,2024-07-31,107937.0,0.0029362299179527,0.0095967674046637,0.001315921912999,0.0043418163422697,0.0016868956652233,0.0018816439561534,-0.0115965025919761,0.0017256580402805,0.0,2.0,0.0,9.0,0.0,2.0,10.0,0.0,0.0,0.0,13.0,13.0,1,6,4,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,0.0,과열 후보,neutral_watch,관찰·중립
2024-08,153130,2024-08-30,108254.0,0.0029368983759043,0.0093989519422634,0.0011963044504652,0.0041390023323917,0.002309673462658,0.0018651481367202,-0.0103108140114668,0.0017256580402805,0.0,2.0,0.0,6.0,2.0,1.0,10.0,0.0,0.0,0.0,10.0,10.0,2,7,3,True,False,True,False,True,False,True,False,False,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,2.5,불안정 과열,conflict,충돌 상태
2024-09,153130,2024-09-30,108609.0,0.0036316256376136,0.0097339209014335,0.0017750979901132,0.0047355571981115,0.0015004491473802,0.0018552374828496,-0.0085064912474719,0.0017363719698465,0.0,1.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,8.0,1,5,4,False,False,True,False,True,False,True,True,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-0.5,과열 후보,neutral_watch,관찰·중립
2024-10,153130,2024-10-31,108876.0,0.0026799281668739,0.0092511911603849,0.0011452720860274,0.0041976845481643,0.0015035702974206,0.0018298854596244,-0.020191863658654,0.0017298444557569,0.0,0.0,0.0,5.0,1.0,2.0,12.0,0.0,0.0,0.0,5.0,5.0,1,4,4,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-1.0,과열 후보,neutral_watch,관찰·중립
2024-11,153130,2024-11-29,109174.0,0.002737058672251,0.0088526650402898,0.0015269584537951,0.0040293359198253,0.0017589284440085,0.0016080441829745,-0.0133370341314092,0.0017298444557569,0.0,2.0,0.0,4.0,0.0,2.0,13.0,0.0,0.0,0.0,8.0,8.0,2,7,3,True,False,True,False,True,False,True,False,False,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,2.5,불안정 과열,conflict,충돌 상태
2024-12,153130,2024-12-30,109405.0,0.0025750522341556,0.0076444853787704,0.0010650699158007,0.003531155283081,0.0016202812120648,0.0015911181029626,-0.0116410595056475,0.0017058100646312,0.0,0.0,0.0,7.0,3.0,1.0,9.0,0.0,0.0,0.0,7.0,7.0,2,5,3,True,False,True,False,True,False,True,False,False,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,1.5,불안정 과열,conflict,충돌 상태
2025-01,153130,2025-01-31,109703.0,0.0030447106153423,0.0080957894543383,0.0013842823479581,0.0040075309183,0.0026657550221664,0.002047229465108,-0.0184715745792286,0.0015770068216221,0.0,3.0,0.0,3.0,2.0,0.0,10.0,0.0,0.0,0.0,9.0,9.0,2,7,3,True,False,True,False,True,False,True,False,False,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,2.5,불안정 과열,conflict,충돌 상태
2025-02,153130,2025-02-28,109941.0,0.0023979284815551,0.0081058529026105,0.0010872178150744,0.0036112881052057,0.0012816639193419,0.002080953342819,-0.0304802145723632,0.0015623947013065,0.0,2.0,0.0,2.0,0.0,1.0,15.0,0.0,0.0,0.0,6.0,6.0,1,5,4,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-0.5,과열 후보,neutral_watch,관찰·중립
2025-03,153130,2025-03-31,110172.0,0.0021467035366031,0.0075632173396131,0.0010913032850865,0.0033122880681284,0.0015751743794944,0.0019294209805846,-0.0208508141808361,0.0015623947013065,0.0,2.0,0.0,3.0,1.0,3.0,11.0,0.0,0.0,0.0,7.0,7.0,1,6,4,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,0.0,과열 후보,neutral_watch,관찰·중립
2025-04,153130,2025-04-30,110516.0,0.003213449283782,0.0076405477853351,0.0014090186253232,0.0038419021972628,0.001589566759215,0.0015608750227208,0.0247144832886153,0.0015623947013065,0.0,3.0,0.0,7.0,1.0,0.0,11.0,0.0,0.0,0.0,13.0,13.0,1,7,4,True,False,True,False,True,True,False,False,False,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,0.5,불안정 과열,neutral_watch,관찰·중립
2025-05,153130,2025-05-30,110738.0,0.0024985968025204,0.0075059365134242,0.000954060042962,0.0035503401868119,0.0014890873004405,0.0015421509968111,0.022720831822074,0.0015623947013065,0.0,1.0,0.0,5.0,0.0,4.0,9.0,0.0,0.0,0.0,7.0,7.0,0,4,5,False,False,True,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-3.0,과열 후보,neutral_watch,관찰·중립
2025-06,153130,2025-06-30,110927.0,0.0018424356276474,0.0074473012615001,0.0008223873412798,0.0030078390080505,0.0013412402351998,0.0014814631389481,-0.0127617656056262,0.0015290151253093,0.0,0.0,0.0,5.0,2.0,2.0,10.0,0.0,0.0,0.0,5.0,5.0,1,4,4,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-1.0,과열 후보,neutral_watch,관찰·중립
2025-07,153130,2025-07-31,111177.0,0.0020820939916716,0.0064728141804422,0.0009106389912838,0.0028065450271657,0.0011138000491077,0.0012013231960084,-0.075685212770857,0.0014636821977851,0.0,2.0,0.0,3.0,0.0,3.0,15.0,0.0,0.0,0.0,7.0,7.0,1,6,4,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,0.0,과열 후보,neutral_watch,관찰·중립
2025-08,153130,2025-08-29,111393.0,0.0020329774123615,0.0059148621069551,0.0009093212617641,0.0028435191216196,0.000881345403963,0.0010346133416678,-0.0596752215534658,0.001440134214906,0.0,0.0,0.0,7.0,1.0,0.0,12.0,0.0,0.0,0.0,7.0,7.0,1,4,4,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-1.0,과열 후보,neutral_watch,관찰·중립
2025-09,153130,2025-09-30,111550.0,0.0013644769205909,0.0054440899176175,0.000503615221826,0.0022343251704568,0.0011651473248957,0.0010709181386508,-0.0667896805968513,0.0014109859268014,0.0,2.0,0.0,5.0,2.0,6.0,7.0,0.0,0.0,0.0,9.0,9.0,2,7,3,True,False,True,False,True,False,True,False,False,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,2.5,불안정 과열,conflict,충돌 상태
2025-10,153130,2025-10-31,111724.0,0.0015598386373822,0.0052636788166169,0.0004611699388838,0.002178395181607,0.0018086946055894,0.0013186776072974,-0.0760890299803056,0.0013127456170144,0.0,3.0,1.0,2.0,1.0,1.0,10.0,0.0,0.0,1.0,8.0,7.0,2,6,3,True,False,True,False,True,False,True,False,False,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,2.0,불안정 과열,conflict,충돌 상태
2025-11,153130,2025-11-28,111857.0,0.0012352419910668,0.004426924320247,0.0006910911860154,0.0019096447809909,0.0025994910225357,0.0019098035296954,-0.0705958566601106,0.0013127456170144,1.0,4.0,1.0,5.0,6.0,0.0,3.0,0.0,0.0,3.0,13.0,10.0,2,7,2,True,False,True,False,True,False,True,False,True,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,3.5,불안정 과열,conflict,충돌 상태
2025-12,153130,2025-12-30,112118.0,0.0023333363133286,0.0050918870461675,0.0013190997969996,0.00273180425632,0.0021907519963354,0.0022301141207235,-0.043252866675225,0.0013051783377437,0.0,4.0,1.0,5.0,2.0,2.0,7.0,0.0,0.0,1.0,13.0,12.0,1,7,4,False,False,True,False,True,False,True,True,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,0.5,과열 후보,neutral_watch,관찰·중립
2026-01,153130,2026-01-30,112292.0,0.0015519363527711,0.0051289395716036,0.000573833887564,0.002592969295821,0.0016238246967923,0.0021219036348266,-0.0800959437377078,0.001271888668107,0.0,1.0,0.0,4.0,5.0,2.0,9.0,0.0,0.0,0.0,6.0,6.0,1,4,4,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-1.0,과열 후보,neutral_watch,관찰·중립
2026-02,153130,2026-02-27,112511.0,0.0021644636049453,0.0058017914930896,0.0011750421231022,0.0029935315470799,0.0019188837153689,0.0019429340967922,-0.1329889059851287,0.0012575919581344,0.0,3.0,0.0,3.0,2.0,2.0,7.0,0.0,0.0,0.0,9.0,9.0,1,6,4,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,0.0,과열 후보,neutral_watch,관찰·중립
2026-03,153130,2026-03-31,112625.0,0.0010132342615387,0.0053649218024709,0.000428152159237,0.0020653742556615,0.0024015896056384,0.0019841899513967,-0.0809948543187177,0.0012575919581344,0.0,1.0,2.0,4.0,5.0,2.0,7.0,0.0,0.0,2.0,6.0,4.0,2,5,2,True,False,True,False,True,False,True,False,False,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,2.5,불안정 과열,conflict,충돌 상태
2026-04,153130,2026-04-30,112880.0,0.0023531501132176,0.0054960227323339,0.0008068162675438,0.0025142788122942,0.0015367825250214,0.002035839358095,-0.1105055876618318,0.0012218294906849,0.0,2.0,0.0,4.0,2.0,2.0,12.0,0.0,0.0,0.0,8.0,8.0,1,6,4,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,0.0,과열 후보,neutral_watch,관찰·중립
2026-05,153130,2026-05-29,113040.0,0.0018168121593478,0.0050144030726555,0.0007192891210285,0.002425217532805,0.0028139280993469,0.0023388517108335,-0.0998842623057366,0.0011192479857981,1.0,1.0,0.0,6.0,3.0,3.0,4.0,0.0,0.0,2.0,8.0,6.0,2,5,2,True,False,True,False,True,False,True,False,True,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,2.5,불안정 과열,conflict,충돌 상태
2026-06,153130,2026-06-19,113185.0,0.0017258164439331,0.005275732518585,0.0009307590439491,0.0025930326494167,0.0021414717156034,0.0022560393587527,-0.062061075352798,0.0010649593818033,0.0,2.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,4.0,3.0,1,5,4,False,False,True,False,True,False,True,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-0.5,과열 후보,neutral_watch,관찰·중립
2014-03,192090,2014-03-31,4025.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1,False,False,False,False,False,False,False,False,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,-1.0,중립/혼조,neutral_watch,관찰·중립
2014-04,192090,2014-04-30,3884.0,-0.0371839365394149,,-0.0339269724405532,,0.1384580286208079,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1,False,False,False,False,False,False,False,False,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,-1.0,중립/혼조,neutral_watch,관찰·중립
2014-05,192090,2014-05-30,3879.0,-0.0061491160645656,,0.0031680351716558,,0.1375645453207571,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0,1,False,False,False,False,False,False,False,False,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,-1.0,중립/혼조,neutral_watch,관찰·중립
2014-06,192090,2014-06-30,3839.0,-0.0046668395125745,,-0.0065856719584933,-0.0212541747754332,0.1085330789993901,0.127468019995185,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,2,False,True,False,False,False,False,False,False,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,-1.0,중립/혼조,neutral_watch,관찰·중립
2014-07,192090,2014-07-31,4272.0,0.1113423517169616,0.0945426594926979,0.0654695099139544,0.0918896353126106,0.1883134382792208,0.1522474117904146,0.0573910211685083,,0.0,3.0,2.0,5.0,7.0,0.0,6.0,0.0,0.0,2.0,11.0,9.0,1,8,3,True,False,True,False,True,True,False,True,False,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,2.0,불안정 과열,neutral_watch,관찰·중립
2014-08,192090,2014-08-29,4277.0,0.0044621888210427,0.1037419354838709,-0.0122629962356528,0.0516135641839974,0.1574186199977291,0.1582942244765174,0.0830000799024872,,0.0,2.0,7.0,2.0,4.0,1.0,4.0,0.0,0.0,7.0,6.0,-1.0,2,4,3,False,False,False,False,True,True,False,False,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,1.0,과열 후보,conflict,충돌 상태
2014-09,192090,2014-09-30,4632.0,0.0924528301886793,0.2087682672233821,0.0314765123089086,0.0846886086620533,0.1899858211461292,0.1801188633867255,0.1877275208930022,,1.0,4.0,3.0,5.0,3.0,0.0,3.0,0.0,0.0,5.0,13.0,8.0,3,7,3,True,False,True,False,True,True,False,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,3.5,고변동성 혼합구간,conflict,충돌 상태
2014-10,192090,2014-10-31,4754.0,0.0263385146804835,0.1094515752625437,0.0197777682440258,0.0565422724326327,0.2178057554895424,0.189345078389781,0.1200866350959362,0.0489225447674523,1.0,1.0,3.0,5.0,6.0,0.0,5.0,0.0,0.0,5.0,7.0,2.0,3,5,3,True,False,True,False,True,True,False,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,2.5,고변동성 혼합구간,conflict,충돌 상태
2014-11,192090,2014-11-28,5516.0,0.1781290046988466,0.2927115069135224,0.0785971979155464,0.1586044655422294,0.210060616718243,0.20738983349617,0.2728775407741158,0.0620261392665258,0.0,3.0,1.0,4.0,5.0,0.0,7.0,0.0,0.0,1.0,10.0,9.0,1,8,4,True,False,True,False,True,True,False,True,False,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,1.0,불안정 과열,neutral_watch,관찰·중립
2014-12,192090,2014-12-30,6713.0,0.217005076142132,0.4689277899343544,0.0474169540185049,0.2403458852222757,0.4207652939015228,0.3002415808011858,0.4544639239553196,0.0808698643420616,2.0,5.0,1.0,7.0,2.0,1.0,3.0,0.0,0.0,5.0,17.0,12.0,4,7,3,True,False,True,False,True,True,False,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,4.5,고변동성 혼합구간,conflict,충돌 상태
2015-01,192090,2015-01-30,6686.0,-0.0040220467749143,0.4280222127296027,-0.0226717925479821,0.0837914871199125,0.5028845287696684,0.3997397247801633,0.3972981955060933,0.0804572203001743,2.0,2.0,1.0,3.0,6.0,1.0,6.0,0.0,0.0,5.0,7.0,2.0,4,6,2,True,False,False,False,True,True,False,False,True,고변동성 혼합구간,큰 상승과 큰 하락이 함께 나타나고 단기 변동성이 확대됨,5.0,고변동성 혼합구간,risk_warning,위험 악화 우세
2015-02,192090,2015-02-27,6951.0,0.0131176213379973,0.2973124300111982,0.0319869943805628,0.0489647679027747,0.1943172950435905,0.3974518213682103,0.2786398226190522,0.0786169841324012,0.0,0.0,2.0,1.0,2.0,0.0,12.0,0.0,0.0,2.0,1.0,-1.0,0,2,4,False,False,True,False,True,True,False,False,False,안정적 회복 후보,추세·상대강도·변동성 안정 신호가 함께 나타남,-3.0,안정적 회복 후보,risk_relief,위험 완화 우세
2015-03,192090,2015-03-31,8172.0,0.1756581786793267,0.2967311964455728,0.1017708958292606,0.1664842746348194,0.1938295307618393,0.3379755649652119,0.2503229387893304,0.0819008743652624,0.0,1.0,1.0,7.0,4.0,2.0,7.0,0.0,0.0,1.0,9.0,8.0,0,5,5,False,False,True,False,True,True,False,True,False,과열 후보,상승 사건과 양호한 추세가 강하지만 과도한 상승 여부 확인 필요,-2.5,과열 후보,neutral_watch,관찰·중립
2015-04,192090,2015-04-30,9014.0,0.1147662626762304,0.3172585123483853,0.0391197339373923,0.1766139173037346,0.2765690078974948,0.2233382773649519,0.2568577001873081,0.0852120242130254,1.0,4.0,2.0,3.0,6.0,0.0,6.0,0.0,0.0,4.0,11.0,7.0,2,7,3,True,False,True,False,True,True,False,False,True,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,2.5,불안정 과열,conflict,충돌 상태
2015-05,192090,2015-05-29,9860.0,0.0723219140837412,0.4310595065312046,0.0648178146396252,0.1713482979216289,0.3528087222334192,0.2792505442620077,0.3747907457633085,0.0854580096936129,1.0,3.0,2.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,10.0,6.0,2,7,3,True,False,True,False,True,True,False,False,True,불안정 과열,큰 상승 사건이 많지만 변동성도 함께 확대됨,2.5,불안정 과열,conflict,충돌 상태
2015-06,192090,2015-06-30,8869.0,-0.1183020180932498,0.1165806370389022,-0.1007989293535567,-0.046420987554767,0.4801777093385697,0.3831296287978532,0.1017513938010193,0.0860182785704345,4.0,2.0,2.0,2.0,4.0,0.0,8.0,0.0,0.0,10.0,6.0,-4.0,5,5,2,True,True,False,False,True,True,False,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,5.5,강한 위험악화,accident_zone,강한 위험 악화
2015-07,192090,2015-07-31,8060.0,-0.0443443206070666,-0.1058353672065676,-0.0080976642299834,-0.1140666648347118,0.5598265881336183,0.486534129056228,-0.0734448783609688,0.0860182785704345,3.0,1.0,5.0,5.0,2.0,0.0,7.0,0.0,0.0,11.0,7.0,-4.0,8,3,0,True,True,False,True,False,False,True,False,True,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,9.5,강한 위험악화,accident_zone,강한 위험 악화
2015-08,192090,2015-08-31,6587.0,-0.1800074691895929,-0.3499457218987466,-0.1350421514299971,-0.2209297512108292,0.4717452870912502,0.5118719676312627,-0.2730157533545333,0.0859928871671646,2.0,0.0,4.0,3.0,6.0,0.0,5.0,0.0,0.0,8.0,3.0,-5.0,7,1,1,False,True,False,True,False,False,True,False,False,강한 위험악화,큰 하락 사건과 위험 지표가 동시에 강하게 나타남,6.5,강한 위험악화,accident_zone,강한 위험 악화
2015-09,192090,2015-09-30,6773.0,0.0151378896882494,-0.2363287856579096,0.0094942840534779,-0.0949422061869446,0.3124192547805247,0.4586773374958366,-0.1753448593561545,0.0859928871671646,0.0,0.0,1.0,2.0,8.0,1.0,8.0,0.0,0.0,1.0,2.0,1.0,2,0,2,False,False,False,True,False,False,True,False,False,중립/혼조,위험악화·과열·회복 중 어느 한쪽이 뚜렷하지 않음,0.0,중립/혼조,neutral_watch,관찰·중립
